instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,season_name
200.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.22,0.1818,0.32,0.4627,8.0,64.0,72.0,Winter
201.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.22,0.197,0.35,0.3582,5.0,77.0,82.0,Winter
202.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,0.2,0.1667,0.34,0.4478,13.0,79.0,92.0,Winter
203.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.18,0.1515,0.37,0.3881,3.0,59.0,62.0,Winter
204.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,1.0,0.16,0.1364,0.4,0.3284,4.0,44.0,48.0,Winter
205.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.16,0.1364,0.43,0.3284,1.0,40.0,41.0,Winter
206.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.14,0.1212,0.46,0.2537,0.0,38.0,38.0,Winter
207.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.14,0.1061,0.46,0.4179,1.0,19.0,20.0,Winter
208.0,1.0,0.0,1.0,22.0,0.0,0.0,0.0,1.0,0.14,0.1212,0.46,0.2985,5.0,10.0,15.0,Winter
209.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,0.12,0.1364,0.5,0.194,0.0,6.0,6.0,Winter
210.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,2.0,3.0,5.0,Winter
211.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,1.0,0.0,1.0,Winter
212.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,0.0,3.0,3.0,Winter
213.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,0.0,1.0,1.0,Winter
214.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.1,0.1212,0.54,0.1343,1.0,2.0,3.0,Winter
215.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,0.1,0.1061,0.54,0.2537,0.0,3.0,3.0,Winter
216.0,1.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2836,0.0,31.0,31.0,Winter
217.0,1.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,0.12,0.1212,0.5,0.2239,2.0,75.0,77.0,Winter
218.0,1.0,0.0,1.0,8.0,0.0,1.0,1.0,2.0,0.12,0.1212,0.5,0.2836,4.0,184.0,188.0,Winter
219.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.2537,2.0,92.0,94.0,Winter
220.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,2.0,0.14,0.1212,0.5,0.2985,0.0,31.0,31.0,Winter
221.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,2.0,0.16,0.1364,0.47,0.2836,2.0,28.0,30.0,Winter
222.0,1.0,0.0,1.0,12.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,5.0,47.0,52.0,Winter
223.0,1.0,0.0,1.0,13.0,0.0,1.0,1.0,2.0,0.2,0.1818,0.4,0.2836,4.0,50.0,54.0,Winter
224.0,1.0,0.0,1.0,14.0,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.2239,0.0,47.0,47.0,Winter
225.0,1.0,0.0,1.0,15.0,0.0,1.0,1.0,2.0,0.2,0.197,0.4,0.2239,2.0,43.0,45.0,Winter
226.0,1.0,0.0,1.0,16.0,0.0,1.0,1.0,1.0,0.2,0.2121,0.4,0.1343,4.0,70.0,74.0,Winter
227.0,1.0,0.0,1.0,17.0,0.0,1.0,1.0,1.0,0.2,0.2273,0.4,0.1045,4.0,174.0,178.0,Winter
228.0,1.0,0.0,1.0,18.0,0.0,1.0,1.0,1.0,0.2,0.197,0.4,0.2239,1.0,154.0,155.0,Winter
229.0,1.0,0.0,1.0,19.0,0.0,1.0,1.0,1.0,0.16,0.1667,0.47,0.1642,3.0,92.0,95.0,Winter
230.0,1.0,0.0,1.0,20.0,0.0,1.0,1.0,1.0,0.16,0.1667,0.5,0.1642,1.0,73.0,74.0,Winter
231.0,1.0,0.0,1.0,21.0,0.0,1.0,1.0,1.0,0.14,0.1364,0.59,0.194,1.0,37.0,38.0,Winter
232.0,1.0,0.0,1.0,22.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,2.0,22.0,24.0,Winter
233.0,1.0,0.0,1.0,23.0,0.0,1.0,1.0,1.0,0.14,0.1515,0.59,0.1642,0.0,18.0,18.0,Winter
234.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.14,0.1667,0.59,0.1045,2.0,10.0,12.0,Winter
235.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.14,0.1515,0.59,0.1642,0.0,3.0,3.0,Winter
236.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.55,0.194,0.0,3.0,3.0,Winter
237.0,1.0,0.0,1.0,5.0,0.0,2.0,1.0,2.0,0.16,0.1818,0.55,0.1343,0.0,6.0,6.0,Winter
238.0,1.0,0.0,1.0,6.0,0.0,2.0,1.0,2.0,0.16,0.1818,0.55,0.1343,0.0,27.0,27.0,Winter
239.0,1.0,0.0,1.0,7.0,0.0,2.0,1.0,2.0,0.16,0.2273,0.55,0.0,2.0,97.0,99.0,Winter
240.0,1.0,0.0,1.0,8.0,0.0,2.0,1.0,2.0,0.18,0.2121,0.51,0.0896,3.0,214.0,217.0,Winter
241.0,1.0,0.0,1.0,9.0,0.0,2.0,1.0,2.0,0.18,0.197,0.51,0.1642,3.0,127.0,130.0,Winter
242.0,1.0,0.0,1.0,10.0,0.0,2.0,1.0,2.0,0.2,0.2121,0.51,0.1642,3.0,51.0,54.0,Winter
243.0,1.0,0.0,1.0,11.0,0.0,2.0,1.0,2.0,0.2,0.2121,0.47,0.1343,4.0,31.0,35.0,Winter
244.0,1.0,0.0,1.0,12.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.51,0.1045,2.0,55.0,57.0,Winter
245.0,1.0,0.0,1.0,13.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.59,0.0896,6.0,46.0,52.0,Winter
246.0,1.0,0.0,1.0,14.0,0.0,2.0,1.0,2.0,0.2,0.2273,0.59,0.0896,3.0,60.0,63.0,Winter
247.0,1.0,0.0,1.0,15.0,0.0,2.0,1.0,2.0,0.16,0.197,0.8,0.0896,2.0,45.0,47.0,Winter
248.0,1.0,0.0,1.0,16.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.86,0.2239,4.0,72.0,76.0,Winter
249.0,1.0,0.0,1.0,17.0,0.0,2.0,1.0,2.0,0.16,0.1515,0.86,0.2239,6.0,130.0,136.0,Winter
250.0,1.0,0.0,1.0,18.0,0.0,2.0,1.0,3.0,0.16,0.1818,0.93,0.1045,1.0,94.0,95.0,Winter
251.0,1.0,0.0,1.0,19.0,0.0,2.0,1.0,3.0,0.16,0.2273,0.93,0.0,0.0,51.0,51.0,Winter
252.0,1.0,0.0,1.0,20.0,0.0,2.0,1.0,3.0,0.16,0.1515,0.93,0.194,0.0,32.0,32.0,Winter
253.0,1.0,0.0,1.0,21.0,0.0,2.0,1.0,3.0,0.16,0.197,0.86,0.0896,0.0,20.0,20.0,Winter
254.0,1.0,0.0,1.0,22.0,0.0,2.0,1.0,3.0,0.16,0.1818,0.93,0.1045,1.0,28.0,29.0,Winter
255.0,1.0,0.0,1.0,23.0,0.0,2.0,1.0,3.0,0.16,0.197,0.93,0.0896,1.0,18.0,19.0,Winter
256.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.16,0.197,0.86,0.0896,0.0,7.0,7.0,Winter
257.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.16,0.1818,0.86,0.1045,0.0,6.0,6.0,Winter
258.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.1343,0.0,1.0,1.0,Winter
259.0,1.0,0.0,1.0,5.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.86,0.1642,0.0,5.0,5.0,Winter
260.0,1.0,0.0,1.0,6.0,0.0,3.0,1.0,1.0,0.12,0.1515,0.93,0.1343,0.0,16.0,16.0,Winter
261.0,1.0,0.0,1.0,7.0,0.0,3.0,1.0,1.0,0.14,0.1515,0.69,0.1343,0.0,54.0,54.0,Winter
262.0,1.0,0.0,1.0,8.0,0.0,3.0,1.0,1.0,0.16,0.1667,0.59,0.1642,3.0,125.0,128.0,Winter
263.0,1.0,0.0,1.0,9.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.59,0.3284,3.0,78.0,81.0,Winter
264.0,1.0,0.0,1.0,10.0,0.0,3.0,1.0,1.0,0.18,0.1818,0.55,0.2239,0.0,39.0,39.0,Winter
265.0,1.0,0.0,1.0,11.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.51,0.3881,3.0,32.0,35.0,Winter
266.0,1.0,0.0,1.0,12.0,0.0,3.0,1.0,1.0,0.2,0.1515,0.47,0.4775,3.0,52.0,55.0,Winter
267.0,1.0,0.0,1.0,13.0,0.0,3.0,1.0,1.0,0.22,0.197,0.44,0.3582,0.0,49.0,49.0,Winter
268.0,1.0,0.0,1.0,14.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.47,0.3284,0.0,44.0,44.0,Winter
269.0,1.0,0.0,1.0,15.0,0.0,3.0,1.0,1.0,0.2,0.1667,0.47,0.4179,1.0,48.0,49.0,Winter
270.0,1.0,0.0,1.0,16.0,0.0,3.0,1.0,1.0,0.22,0.197,0.44,0.3284,5.0,63.0,68.0,Winter
271.0,1.0,0.0,1.0,17.0,0.0,3.0,1.0,1.0,0.2,0.1818,0.47,0.3582,0.0,139.0,139.0,Winter
272.0,1.0,0.0,1.0,18.0,0.0,3.0,1.0,1.0,0.2,0.1515,0.47,0.4775,2.0,135.0,137.0,Winter
273.0,1.0,0.0,1.0,19.0,0.0,3.0,1.0,1.0,0.18,0.1515,0.47,0.4179,1.0,82.0,83.0,Winter
274.0,1.0,0.0,1.0,20.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.5,0.3284,2.0,54.0,56.0,Winter
275.0,1.0,0.0,1.0,21.0,0.0,3.0,1.0,1.0,0.16,0.1364,0.55,0.3284,0.0,57.0,57.0,Winter
276.0,1.0,0.0,1.0,22.0,0.0,3.0,1.0,1.0,0.16,0.1212,0.55,0.4478,1.0,32.0,33.0,Winter
277.0,1.0,0.0,1.0,23.0,0.0,3.0,1.0,1.0,0.14,0.1061,0.59,0.4179,1.0,19.0,20.0,Winter
278.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.59,0.2836,1.0,6.0,7.0,Winter
279.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.2836,0.0,2.0,2.0,Winter
280.0,1.0,0.0,1.0,2.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3582,0.0,2.0,2.0,Winter
281.0,1.0,0.0,1.0,3.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3284,0.0,3.0,3.0,Winter
282.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.2537,0.0,4.0,4.0,Winter
283.0,1.0,0.0,1.0,5.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.2985,0.0,3.0,3.0,Winter
284.0,1.0,0.0,1.0,6.0,0.0,4.0,1.0,1.0,0.12,0.1515,0.54,0.1343,0.0,28.0,28.0,Winter
285.0,1.0,0.0,1.0,7.0,0.0,4.0,1.0,1.0,0.12,0.1515,0.54,0.1343,0.0,72.0,72.0,Winter
286.0,1.0,0.0,1.0,8.0,0.0,4.0,1.0,1.0,0.14,0.1364,0.5,0.194,5.0,197.0,202.0,Winter
287.0,1.0,0.0,1.0,9.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.5,0.3284,2.0,137.0,139.0,Winter
288.0,1.0,0.0,1.0,10.0,0.0,4.0,1.0,2.0,0.16,0.1364,0.5,0.3582,2.0,36.0,38.0,Winter
289.0,1.0,0.0,1.0,11.0,0.0,4.0,1.0,2.0,0.2,0.1667,0.44,0.4478,4.0,33.0,37.0,Winter
290.0,1.0,0.0,1.0,12.0,0.0,4.0,1.0,1.0,0.2,0.1667,0.44,0.4179,3.0,49.0,52.0,Winter
291.0,1.0,0.0,1.0,13.0,0.0,4.0,1.0,1.0,0.22,0.197,0.41,0.4478,2.0,81.0,83.0,Winter
292.0,1.0,0.0,1.0,14.0,0.0,4.0,1.0,1.0,0.22,0.197,0.41,0.3881,3.0,39.0,42.0,Winter
293.0,1.0,0.0,1.0,15.0,0.0,4.0,1.0,1.0,0.24,0.2121,0.38,0.2985,5.0,55.0,60.0,Winter
294.0,1.0,0.0,1.0,16.0,0.0,4.0,1.0,1.0,0.24,0.2121,0.38,0.3582,2.0,76.0,78.0,Winter
295.0,1.0,0.0,1.0,17.0,0.0,4.0,1.0,1.0,0.2,0.1818,0.4,0.2836,4.0,158.0,162.0,Winter
296.0,1.0,0.0,1.0,18.0,0.0,4.0,1.0,1.0,0.2,0.1818,0.4,0.3284,3.0,141.0,144.0,Winter
297.0,1.0,0.0,1.0,19.0,0.0,4.0,1.0,1.0,0.16,0.1515,0.47,0.2537,1.0,98.0,99.0,Winter
298.0,1.0,0.0,1.0,20.0,0.0,4.0,1.0,1.0,0.16,0.1515,0.47,0.2239,0.0,64.0,64.0,Winter
299.0,1.0,0.0,1.0,21.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.46,0.2985,0.0,40.0,40.0,Winter
300.0,1.0,0.0,1.0,22.0,0.0,4.0,1.0,1.0,0.14,0.1212,0.46,0.3284,0.0,30.0,30.0,Winter
301.0,1.0,0.0,1.0,23.0,0.0,4.0,1.0,1.0,0.12,0.1364,0.5,0.194,1.0,14.0,15.0,Winter
302.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.12,0.1364,0.5,0.194,0.0,14.0,14.0,Winter
303.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,0.1,0.1212,0.54,0.1642,0.0,5.0,5.0,Winter
304.0,1.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,0.1,0.1212,0.54,0.1343,0.0,1.0,1.0,Winter
305.0,1.0,0.0,1.0,3.0,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.1045,0.0,1.0,1.0,Winter
306.0,1.0,0.0,1.0,5.0,0.0,5.0,1.0,1.0,0.1,0.1364,0.54,0.0896,0.0,8.0,8.0,Winter
307.0,1.0,0.0,1.0,6.0,0.0,5.0,1.0,1.0,0.1,0.1818,0.54,0.0,0.0,17.0,17.0,Winter
308.0,1.0,0.0,1.0,7.0,0.0,5.0,1.0,1.0,0.1,0.1212,0.74,0.1642,0.0,70.0,70.0,Winter
309.0,1.0,0.0,1.0,8.0,0.0,5.0,1.0,1.0,0.12,0.1667,0.68,0.0,2.0,156.0,158.0,Winter
310.0,1.0,0.0,1.0,9.0,0.0,5.0,1.0,1.0,0.14,0.1515,0.69,0.1343,0.0,117.0,117.0,Winter
311.0,1.0,0.0,1.0,10.0,0.0,5.0,1.0,1.0,0.18,0.1818,0.55,0.194,4.0,40.0,44.0,Winter
312.0,1.0,0.0,1.0,11.0,0.0,5.0,1.0,1.0,0.18,0.1667,0.51,0.2836,6.0,47.0,53.0,Winter
313.0,1.0,0.0,1.0,12.0,0.0,5.0,1.0,1.0,0.2,0.197,0.44,0.2537,2.0,59.0,61.0,Winter
314.0,1.0,0.0,1.0,13.0,0.0,5.0,1.0,1.0,0.22,0.197,0.37,0.3881,4.0,73.0,77.0,Winter
315.0,1.0,0.0,1.0,14.0,0.0,5.0,1.0,1.0,0.22,0.2121,0.41,0.2836,5.0,59.0,64.0,Winter
316.0,1.0,0.0,1.0,15.0,0.0,5.0,1.0,1.0,0.24,0.2424,0.38,0.1642,9.0,59.0,68.0,Winter
317.0,1.0,0.0,1.0,16.0,0.0,5.0,1.0,1.0,0.22,0.2424,0.41,0.1045,3.0,87.0,90.0,Winter
318.0,1.0,0.0,1.0,17.0,0.0,5.0,1.0,1.0,0.22,0.2273,0.41,0.1642,4.0,155.0,159.0,Winter
319.0,1.0,0.0,1.0,18.0,0.0,5.0,1.0,1.0,0.2,0.2576,0.47,0.0,5.0,134.0,139.0,Winter
320.0,1.0,0.0,1.0,19.0,0.0,5.0,1.0,1.0,0.16,0.197,0.59,0.0896,3.0,89.0,92.0,Winter
321.0,1.0,0.0,1.0,20.0,0.0,5.0,1.0,1.0,0.18,0.2424,0.59,0.0,0.0,68.0,68.0,Winter
322.0,1.0,0.0,1.0,21.0,0.0,5.0,1.0,1.0,0.16,0.2273,0.69,0.0,4.0,48.0,52.0,Winter
323.0,1.0,0.0,1.0,22.0,0.0,5.0,1.0,2.0,0.16,0.2273,0.69,0.0,2.0,34.0,36.0,Winter
324.0,1.0,0.0,1.0,23.0,0.0,5.0,1.0,2.0,0.18,0.2424,0.55,0.0,1.0,26.0,27.0,Winter
325.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.18,0.2424,0.55,0.0,3.0,25.0,28.0,Winter
326.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,2.0,0.16,0.197,0.59,0.0896,2.0,18.0,20.0,Winter
327.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,2.0,0.16,0.197,0.59,0.0896,0.0,12.0,12.0,Winter
328.0,1.0,0.0,1.0,3.0,0.0,6.0,0.0,2.0,0.16,0.2273,0.59,0.0,1.0,7.0,8.0,Winter
329.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,2.0,0.16,0.2273,0.59,0.0,0.0,5.0,5.0,Winter
330.0,1.0,0.0,1.0,5.0,0.0,6.0,0.0,1.0,0.16,0.2273,0.59,0.0,0.0,1.0,1.0,Winter
331.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.14,0.1667,0.63,0.1045,1.0,2.0,3.0,Winter
332.0,1.0,0.0,1.0,7.0,0.0,6.0,0.0,1.0,0.14,0.2121,0.63,0.0,1.0,9.0,10.0,Winter
333.0,1.0,0.0,1.0,8.0,0.0,6.0,0.0,1.0,0.14,0.1515,0.63,0.1343,1.0,22.0,23.0,Winter
334.0,1.0,0.0,1.0,9.0,0.0,6.0,0.0,1.0,0.16,0.1818,0.64,0.1343,2.0,31.0,33.0,Winter
335.0,1.0,0.0,1.0,10.0,0.0,6.0,0.0,1.0,0.18,0.197,0.59,0.1642,2.0,57.0,59.0,Winter
336.0,1.0,0.0,1.0,11.0,0.0,6.0,0.0,1.0,0.2,0.197,0.55,0.2239,18.0,54.0,72.0,Winter
337.0,1.0,0.0,1.0,12.0,0.0,6.0,0.0,1.0,0.24,0.2273,0.48,0.2239,15.0,74.0,89.0,Winter
338.0,1.0,0.0,1.0,13.0,0.0,6.0,0.0,1.0,0.28,0.2576,0.38,0.2985,21.0,80.0,101.0,Winter
339.0,1.0,0.0,1.0,14.0,0.0,6.0,0.0,1.0,0.3,0.2879,0.39,0.2836,26.0,92.0,118.0,Winter
340.0,1.0,0.0,1.0,15.0,0.0,6.0,0.0,2.0,0.32,0.3182,0.36,0.194,21.0,108.0,129.0,Winter
341.0,1.0,0.0,1.0,16.0,0.0,6.0,0.0,2.0,0.34,0.3333,0.34,0.194,33.0,95.0,128.0,Winter
342.0,1.0,0.0,1.0,17.0,0.0,6.0,0.0,2.0,0.32,0.303,0.36,0.2836,29.0,54.0,83.0,Winter
343.0,1.0,0.0,1.0,18.0,0.0,6.0,0.0,2.0,0.3,0.2879,0.45,0.2537,15.0,69.0,84.0,Winter
344.0,1.0,0.0,1.0,19.0,0.0,6.0,0.0,2.0,0.32,0.303,0.39,0.2537,14.0,60.0,74.0,Winter
345.0,1.0,0.0,1.0,20.0,0.0,6.0,0.0,2.0,0.32,0.303,0.39,0.2537,6.0,35.0,41.0,Winter
346.0,1.0,0.0,1.0,21.0,0.0,6.0,0.0,2.0,0.32,0.303,0.39,0.2239,6.0,51.0,57.0,Winter
347.0,1.0,0.0,1.0,22.0,0.0,6.0,0.0,2.0,0.3,0.3182,0.42,0.1045,0.0,26.0,26.0,Winter
348.0,1.0,0.0,1.0,23.0,0.0,6.0,0.0,1.0,0.3,0.2879,0.45,0.2836,5.0,39.0,44.0,Winter
349.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.26,0.303,0.56,0.0,6.0,33.0,39.0,Winter
350.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.26,0.2727,0.56,0.1343,4.0,19.0,23.0,Winter
351.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.26,0.2879,0.56,0.0896,3.0,13.0,16.0,Winter
352.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.22,0.2727,0.69,0.0,9.0,6.0,15.0,Winter
353.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.26,0.2576,0.56,0.1642,0.0,1.0,1.0,Winter
354.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.26,0.2576,0.56,0.1642,1.0,1.0,2.0,Winter
355.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.26,0.2576,0.56,0.1642,0.0,1.0,1.0,Winter
356.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,0.24,0.2121,0.56,0.2985,0.0,3.0,3.0,Winter
357.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.55,0.2836,0.0,18.0,18.0,Winter
358.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.51,0.2537,3.0,29.0,32.0,Winter
359.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.51,0.2836,8.0,71.0,79.0,Winter
360.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.24,0.2273,0.44,0.2537,23.0,70.0,93.0,Winter
361.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.24,0.2121,0.41,0.2836,29.0,75.0,104.0,Winter
362.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.26,0.2273,0.35,0.2985,23.0,95.0,118.0,Winter
363.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.28,0.2727,0.36,0.2537,22.0,69.0,91.0,Winter
364.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,0.26,0.2424,0.38,0.2537,35.0,78.0,113.0,Winter
365.0,1.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,0.24,0.2273,0.38,0.2239,22.0,77.0,99.0,Winter
366.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.22,0.2121,0.37,0.2537,23.0,82.0,105.0,Winter
367.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,1.0,0.2,0.2121,0.4,0.1642,11.0,56.0,67.0,Winter
368.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.18,0.197,0.47,0.1343,14.0,47.0,61.0,Winter
369.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,0.18,0.197,0.47,0.1642,7.0,50.0,57.0,Winter
370.0,1.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,0.18,0.197,0.51,0.1642,6.0,22.0,28.0,Winter
371.0,1.0,0.0,1.0,22.0,0.0,0.0,0.0,2.0,0.2,0.2121,0.49,0.1343,2.0,19.0,21.0,Winter
372.0,1.0,0.0,1.0,23.0,0.0,0.0,0.0,2.0,0.2,0.2273,0.4,0.1045,0.0,18.0,18.0,Winter
373.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.2,0.197,0.47,0.2239,1.0,16.0,17.0,Winter
374.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.2,0.197,0.44,0.194,1.0,15.0,16.0,Winter
375.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.18,0.1667,0.43,0.2537,0.0,8.0,8.0,Winter
376.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.18,0.1818,0.43,0.194,0.0,2.0,2.0,Winter
377.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,2.0,0.18,0.197,0.43,0.1343,1.0,2.0,3.0,Winter
378.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0,2.0,0.18,0.197,0.43,0.1642,0.0,1.0,1.0,Winter
379.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,2.0,0.18,0.1818,0.43,0.194,0.0,5.0,5.0,Winter
380.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,2.0,0.16,0.1818,0.5,0.1343,4.0,9.0,13.0,Winter
381.0,1.0,0.0,1.0,8.0,0.0,1.0,0.0,2.0,0.16,0.1515,0.47,0.2239,3.0,30.0,33.0,Winter
382.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,2.0,0.16,0.1515,0.47,0.2239,8.0,39.0,47.0,Winter
383.0,1.0,0.0,1.0,10.0,0.0,1.0,0.0,2.0,0.16,0.1515,0.5,0.2537,7.0,50.0,57.0,Winter
384.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,2.0,0.16,0.1515,0.55,0.194,9.0,55.0,64.0,Winter
385.0,1.0,0.0,1.0,12.0,0.0,1.0,0.0,2.0,0.18,0.197,0.47,0.1343,10.0,70.0,80.0,Winter
386.0,1.0,0.0,1.0,13.0,0.0,1.0,0.0,2.0,0.18,0.197,0.47,0.1343,13.0,80.0,93.0,Winter
387.0,1.0,0.0,1.0,14.0,0.0,1.0,0.0,2.0,0.18,0.2121,0.43,0.1045,12.0,74.0,86.0,Winter
388.0,1.0,0.0,1.0,15.0,0.0,1.0,0.0,2.0,0.2,0.2121,0.47,0.1642,21.0,72.0,93.0,Winter
389.0,1.0,0.0,1.0,16.0,0.0,1.0,0.0,2.0,0.2,0.2121,0.47,0.1642,6.0,76.0,82.0,Winter
390.0,1.0,0.0,1.0,17.0,0.0,1.0,0.0,1.0,0.2,0.197,0.51,0.194,4.0,67.0,71.0,Winter
391.0,1.0,0.0,1.0,18.0,0.0,1.0,0.0,2.0,0.18,0.1667,0.55,0.2537,7.0,85.0,92.0,Winter
392.0,1.0,0.0,1.0,19.0,0.0,1.0,0.0,3.0,0.18,0.1818,0.59,0.194,2.0,58.0,60.0,Winter
393.0,1.0,0.0,1.0,20.0,0.0,1.0,0.0,3.0,0.16,0.1515,0.8,0.194,4.0,29.0,33.0,Winter
394.0,1.0,0.0,1.0,21.0,0.0,1.0,0.0,3.0,0.16,0.1515,0.8,0.194,3.0,24.0,27.0,Winter
395.0,1.0,0.0,1.0,22.0,0.0,1.0,0.0,3.0,0.14,0.1212,0.93,0.2537,0.0,13.0,13.0,Winter
396.0,1.0,0.0,1.0,23.0,0.0,1.0,0.0,3.0,0.16,0.1364,0.86,0.2836,1.0,3.0,4.0,Winter
397.0,1.0,0.0,1.0,12.0,0.0,2.0,1.0,2.0,0.2,0.1818,0.86,0.3284,0.0,3.0,3.0,Winter
398.0,1.0,0.0,1.0,13.0,0.0,2.0,1.0,2.0,0.2,0.197,0.86,0.2239,0.0,22.0,22.0,Winter
399.0,1.0,0.0,1.0,14.0,0.0,2.0,1.0,2.0,0.22,0.2273,0.8,0.1642,2.0,26.0,28.0,Winter
